"","Name","Platform","Year_of_Release","Genre","Publisher","EU_Sales","Global_Sales","Critic_Score","Critic_Count","User_Score","User_Count","Rating","Name_imp","Platform_imp","Year_of_Release_imp","Genre_imp","Publisher_imp","EU_Sales_imp","Global_Sales_imp","Critic_Score_imp","Critic_Count_imp","User_Score_imp","User_Count_imp","Rating_imp"
"13202","Jim Hensons Muppets in Spy Muppets: License to Croak","GBA",2003,"Action","TDK Mediactive",0.01,0.05,58,11,8.15,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13203","Hail to the Chimp","PS3",2008,"Misc","Gamecock",0,0.05,51,19,4.5,4,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13204","Jewel Master: Cradle of Persia","DS",2012,"Puzzle","Rising Star Games",0.04,0.05,61,8,6.55,13,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13205","Alias","X",2004,"Action","Acclaim Entertainment",0.01,0.05,64,37,6,4,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13206","Super Robot Taisen Neo","Wii",2009,"Strategy","Namco Bandai Games",0,0.05,49,10,6.55,10,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13207","Utawarerumono: Itsuwari no Kamen","PS3",2015,"Adventure","Aqua Plus",0,0.05,64,5,5.85,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13208","The Mysterious Case of Dr. Jekyll and Mr. Hyde","DS",2010,"Adventure","O-Games",0.02,0.05,62,9,6.65,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13209","ESPN International Winter Sports 2002","GC",2002,"Sports","Konami Digital Entertainment",0.01,0.05,62,6,7.9,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13210","Hercules: The Legendary Journeys","N64",2000,"Role-Playing","Titus",0.01,0.05,64,12,7.4,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13211","Fighter Destiny 2","N64",1999,"Fighting","Imagineer",0.01,0.05,64,8,7.45,5,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13212","Blues Brothers 2000","N64",2000,"Platform","Virgin Interactive",0.01,0.05,64,12,7.4,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13213","Metal Max 2 Reloaded","DS",2011,"Role-Playing","Unknown",0,0.05,67,6,7.05,17,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13214","Dual Heroes","N64",1997,"Fighting","Hudson Soft",0.01,0.05,64,10,8.1,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13215","Chameleon Twist 2","N64",1998,"Platform","Infogrames",0.01,0.05,64,10,8.1,4,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13216","OutRun 2006: Coast 2 Coast","PS2",2006,"Racing","Sega",0.01,0.05,81,42,8.8,17,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13217","All Star Tennis 99","N64",1999,"Sports","Ubisoft",0.01,0.05,64,8,7.45,5,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13218","Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen","DS",2007,"Misc","Spike",0,0.05,61,6,5.95,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13219","PachiPara 14: Fuu to Kumo to Super Umi in Okinawa","PS2",2007,"Misc","Irem Software Engineering",0,0.05,61,6,5.95,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13220","Winning Post World","PS3",2009,"Sports","Tecmo Koei",0,0.05,49,10,6.55,10,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13221","Tokyo Ghoul: Jail","PSV",2015,"Racing","Namco Bandai Games",0,0.05,64,5,5.85,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13222","Arx Fatalis","X",2003,"Role-Playing","Mindscape",0.01,0.05,71,31,8.2,6,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13223","Slam Dunk SD Heat Up!!","SNES",1995,"Sports","Namco Bandai Games",0,0.05,66,9,6.7,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13224","TrackMania Turbo: Build to Race","DS",2010,"Racing","Ubisoft",0.02,0.05,62,9,6.65,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13225","Dead in the Water","PS",1999,"Action","ASC Games",0.02,0.05,59,12,6.1,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13226","Winning Post 7 2013","PS3",2013,"Sports","Tecmo Koei",0,0.05,64,6,6.3,19,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13227","Beyblade Evolution","3DS",2013,"Action","Rising Star Games",0.02,0.05,49,7,6.3,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13228","Detective Conan: Prelude from the Past","DS",2012,"Action","Namco Bandai Games",0,0.05,64,6,6.6,14,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13229","Zumba Fitness Core","X360",2012,"Misc","505 Games",0.05,0.05,77,6,6.7,6,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13230","Dr. Seuss: Green Eggs and Ham","GBA",2003,"Action","NewKidCo",0.01,0.05,77,20,9,21,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"13231","Atelier Rorona: Alchemist of Arland","PSV",2013,"Role-Playing","Nippon Ichi Software",0,0.05,64,6,6.3,19,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13232","Guilty Gear Dust Strikers","DS",2006,"Fighting","Majesco Entertainment",0,0.05,60,25,5.8,9,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13233","Dark Summit","GC",2002,"Sports","THQ",0.01,0.05,68,16,4.5,4,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13234","Orcs & Elves","DS",2007,"Role-Playing","Electronic Arts",0,0.05,61,6,5.95,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13235","Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!","DS",2010,"Adventure","Namco Bandai Games",0,0.05,62,13,5.65,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13236","Star Wars: Republic Commando","PC",2005,"Shooter","LucasArts",0.04,0.05,78,34,8.7,279,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13237","Turbo Turtle Adventure","GBA",2002,"Puzzle","Majesco Entertainment",0.01,0.05,70,8,7.9,5,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13238","Sengoku Basara 4: Sumeragi","PS4",2015,"Action","Capcom",0,0.05,64,5,5.85,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13239","Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases","PSP",2006,"Adventure","Namco Bandai Games",0,0.05,64,10,7.4,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13240","Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu","SNES",1994,"Misc","Vap",0,0.05,66,9,6.7,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13241","Corpse Party: Blood Covered - Repeated Fear","PSP",2010,"Adventure","5p",0,0.05,62,13,5.65,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13242","Kart Racer","Wii",2009,"Racing","Nordic Games",0.01,0.05,63,8,6,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13243","Chronicles of the Sword","PS",1996,"Adventure","Psygnosis",0.02,0.05,59,12,5.7,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13244","The Lost Vikings","GBA",2003,"Puzzle","Activision",0.01,0.05,75,16,9.1,15,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13245","Keiba Eight Special","SNES",1993,"Sports","Misawa",0,0.05,66,9,6.7,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13246","Sherlock Holmes: Crimes & Punishments","PC",2014,"Adventure","Focus Home Interactive",0.05,0.05,66,7,6.65,60,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13247","Plants vs. Zombies","PC",2009,"Strategy","PopCap Games",0.04,0.05,87,41,8.9,897,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13248","Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.","GC",2005,"Platform","Global Star",0.01,0.05,58,6,7.7,10,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13249","Harukanaru Toki no Naka de 3","PS2",2004,"Adventure","Tecmo Koei",0,0.05,63,17,6.75,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13250","Plants vs. Zombies: Garden Warfare 2","PC",2016,"Shooter","Electronic Arts",0.04,0.05,82,6,7.5,45,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13251","Kamen Rider: Battride War Genesis","PS3",2016,"Action","Namco Bandai Games",0,0.05,68,6,6.8,23,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13252","Reel Fishing: The Great Outdoors","PSP",2006,"Sports","Natsume",0,0.05,64,10,7.4,9,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13253","Guild 01","3DS",2012,"Action","Level 5",0,0.05,64,6,6.6,14,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13254","Tour de France 2011","X360",2011,"Racing","Focus Home Interactive",0.04,0.05,46,7,7.6,5,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13255","Transport Fever","PC",2016,"Simulation","Astragon",0.05,0.05,71,13,7.1,32,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13256","Durarara!! 3-way Standoff","PSP",2010,"Adventure","ASCII Media Works",0,0.05,62,13,5.65,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13257","Ty the Tasmanian Tiger 3: Night of the Quinkan","GBA",2005,"Action","Zoo Digital Publishing",0.01,0.05,73,6,7.75,8,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13258","Tokimeki Memorial Girls Side 2nd Kiss","PS2",2006,"Adventure","Konami Digital Entertainment",0,0.05,64,10,7.4,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13259","Arslan: The Warriors of Legend","PS3",2015,"Action","Tecmo Koei",0,0.05,64,5,5.85,9,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13260","Fushigi no Dungeon: Fuurai no Shiren 3 Portable","PSP",2010,"Role-Playing","Spike",0,0.05,62,13,5.65,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13261","Hokuto no Ken","PS2",2007,"Fighting","Sega",0,0.05,61,6,5.95,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13262","George of the Jungle and the Search for the Secret","DS",2008,"Platform","Ignition Entertainment",0,0.05,44,4,6.2,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13263","PQ2: Practical Intelligence Quotient","PSP",2006,"Puzzle","D3Publisher",0,0.05,74,19,7.8,6,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13264","Secret Files: Tunguska","DS",2008,"Adventure","Deep Silver",0.01,0.05,71,6,7.6,5,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13265","Hotel for Dogs","Wii",2009,"Simulation","505 Games",0,0.05,49,10,6.55,10,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13266","Yu-Gi-Oh! GX: Spirit Caller (Japan Sales)","DS",2006,"Misc","Konami Digital Entertainment",0,0.05,64,10,7.4,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13267","Stretch Panic","PS2",2001,"Platform","Midas Interactive Entertainment",0.02,0.05,65,14,7.8,4,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13268","Microsoft Flight Simulator X Acceleration Expansion Pack","PC",2007,"Simulation","Microsoft Game Studios",0.04,0.05,61,9,6.7,26,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13269","Chousoku Henkei Gyrozetter: Albatross no Tsubasa","3DS",2013,"Role-Playing","Square Enix",0,0.05,64,6,6.3,19,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13270","Blazing Souls: Accelate","PSP",2009,"Role-Playing","Idea Factory",0,0.05,67,25,7.8,17,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"13271","Baku Baku","SAT",1995,"Puzzle","Sega",0,0.05,66,9,6.7,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13272","SD Gundam: Over Galaxian","PS",1996,"Shooter","Namco Bandai Games",0,0.05,66,9,6.7,7,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13273","Natural Doctrine","PS3",2014,"Role-Playing","Nippon Ichi Software",0.01,0.05,75,20,8.1,17,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"13274","DiRT 2","PC",2009,"Racing","Codemasters",0.04,0.05,89,22,8.2,355,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13275","Rogue Ops","GC",2003,"Action","Kemco",0.01,0.05,65,21,8.05,11,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13276","Smart Kids Party Fun Pak","DS",2008,"Misc","UFO Interactive",0,0.05,51,8,5.95,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13277","Saints Row: Gat out of Hell","PS4",2015,"Action","Deep Silver",0.04,0.05,64,45,5.7,101,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13278","Dream Salon","Wii",2009,"Misc","Zoo Games",0,0.05,49,10,6.55,10,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13279","BeatMania IIDX 3rd Style","PS2",2000,"Simulation","Konami Digital Entertainment",0,0.05,66,9,7.45,12,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13280","Payday 2","PC",2013,"Shooter","505 Games",0,0.05,79,51,3.5,3571,"M",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13281","Hummer Badlands","PS2",2006,"Racing","Global Star",0.02,0.05,48,4,6.95,8,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13282","Woody Woodpecker: Escape from Buzz Buzzard Park","PS2",2001,"Platform","DreamCatcher Interactive",0.02,0.05,64,5,7.4,5,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13283","Yoru no Nai Kuni","PS3",2015,"Role-Playing","Tecmo Koei",0,0.05,64,5,5.85,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13284","Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o","PS2",2007,"Adventure","505 Games",0,0.05,61,6,5.95,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13285","Furu Furu Park","Wii",2007,"Misc","Taito",0,0.05,43,16,4.8,5,"E10+",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13286","Alter Echo","X",2003,"Shooter","THQ",0.01,0.05,62,24,7.9,10,"T",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13287","Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore","DS",2008,"Misc","Benesse",0,0.05,51,8,5.95,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13288","BeatMania IIDX 4th Style: New Songs Collection","PS2",2001,"Simulation","Konami Digital Entertainment",0,0.05,64,11,7.35,13,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13289","G1 Grand Prix","3DS",2012,"Action","Genki",0,0.05,64,6,6.6,14,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13290","Impossible Mission","PSP",2007,"Platform","System 3 Arcade Software",0.04,0.05,61,9,6.7,26,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13291","Around the World in 80 Days","GBA",2004,"Action","Hip Interactive",0.01,0.05,40,9,7.5,7,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13292","Houkago Shounen","DS",2008,"Misc","Konami Digital Entertainment",0,0.05,51,8,5.95,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13293","Fishdom","DS",2011,"Puzzle","Atari",0,0.05,67,6,7.05,17,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13294","Classic Dungeon X2","PSP",2011,"Role-Playing","Nippon Ichi Software",0,0.05,67,6,7.05,17,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13295","Pinball Tycoon","GBA",2002,"Misc","Ignition Entertainment",0.01,0.05,62,9,8.05,8,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13296","Whirl Tour","GC",2002,"Sports","Vivendi Games",0.01,0.05,61,10,9,4,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"13297","Major League Baseball 2K11","PS2",2011,"Sports","Take-Two Interactive",0.02,0.05,66,8,7,9,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13298","Cartoon Network Block Party","GBA",2004,"Misc","Majesco Entertainment",0.01,0.05,52,4,7.45,8,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13299","Power Spike Pro Beach Volleyball","PS",2000,"Sports","Infogrames",0.02,0.05,48,10,6.65,11,"E",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"13300","White Album: Tsuzurareru Fuyu no Omoide","PS3",2010,"Adventure","Aqua Plus",0,0.05,62,13,5.65,9,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
"13301","Harukanaru Toki no Naka de: Yumenoukihashi","DS",2008,"Adventure","Tecmo Koei",0,0.05,51,8,5.95,6,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
